1544658838968835000, 1, 8.972127094426086e-18, 4.220027905583913e-17, -1.187850560941163e-18, -8.972126883440997e-18, 1, -2.187357747236549e-17, 2.691783543113116e-19, -4.220027682569444e-17, 2.187357733785084e-17, 1, -1.436765713266154e-18, 0, 0, 0, 1
1544658839068262000, 0.9999954863264978, -0.001848852242952329, 0.00236834795016249, 4.756004022115748, 0.001920839007752558, 0.9995248736335087, -0.03076259685756401, 0.03736983768459558, -0.0023103471894072, 0.03076700722037214, 0.9995239134520812, -0.007613308833048892, 0, 0, 0, 1
1544658839168995000, 0.4869953350911312, 0.8734021915389776, -0.00203848335516308, 8.583414525468188, -0.8733467173535637, 0.486934887878412, -0.01264619526156151, -1.467447883936066, -0.01005260599208923, 0.007938940845643526, 0.9999179557998836, -0.02485092312530689, 0, 0, 0, 1
1544658839268420000, -0.149074747118379, 0.9888049808602336, 0.006436582756712906, 8.318716204792111, -0.98880400700703, -0.1491116286994922, 0.005688401658231287, -5.895600994517472, 0.006584489230905491, -0.005516521782561527, 0.9999631055638951, -0.03443732889131144, 0, 0, 0, 1
1544658839367817000, -0.08768569203558178, 0.9960833013614042, 0.01136996751120419, 7.903865590449549, -0.9957403861508355, -0.08797065097153514, 0.02760883836435456, -10.02166470401056, 0.02850092630820554, -0.00890063574185207, 0.9995541385452643, 0.1175086216378023, 0, 0, 0, 1
1544658839468613000, -0.07491508767094493, 0.9969947476772849, 0.0197282219969446, 7.69826851554413, -0.9957434842769498, -0.07585697303961167, 0.052351056925972, -14.00749264428627, 0.05369025199469032, -0.01572236449055093, 0.9984338556437139, 0.3257165784350092, 0, 0, 0, 1
1544658839568030000, 0.5124511319373994, 0.8584810889224795, 0.02010117754144281, 8.75985104576052, -0.8571625234638308, 0.5099760989923389, 0.07208874271115101, -17.83565202257446, 0.05163570223398396, -0.05417193386829062, 0.9971956457164131, 0.616667896631051, 0, 0, 0, 1
1544658839667436000, 0.8792721822595397, 0.4761703757934607, 0.01192487824927674, 11.8784532567929, -0.4747945260823102, 0.8741802573827478, 0.1018775520146924, -20.22861456798718, 0.03808657909054343, -0.09523996440017309, 0.9947254705064277, 0.7727566252134682, 0, 0, 0, 1
1544658839768145000, 0.9458812612367538, 0.3243143471918467, 0.0113509403440466, 15.62874368508815, -0.3236814985705401, 0.9403782436991972, 0.104494240321382, -21.85393959959237, 0.0232148039900681, -0.1025132332079115, 0.9944607130967843, 0.907503722747355, 0, 0, 0, 1
1544658839867590000, 0.2938982570045939, -0.9557920649253752, 0.00923813592380112, 18.68552905250881, 0.9499504517726524, 0.2931456841569126, 0.1079803085618268, -19.31555720447753, -0.1059148417673051, -0.02295945308278715, 0.9941101094987135, 0.593697343111392, 0, 0, 0, 1
1544658839968325000, 0.4231533140783713, -0.9060566119907829, 0.001639711034288844, 20.19642168943622, 0.9010444870072317, 0.4210012532964004, 0.1042917885393524, -15.61402412226418, -0.09518458498290432, -0.04265396336385697, 0.9945453907142641, 0.2143444842099729, 0, 0, 0, 1
1544658840067758000, 0.09415370937557017, -0.9955159355515791, -0.009115979030531357, 20.91867058236973, 0.9918889463353783, 0.09301743842759459, 0.08662606008622648, -10.90615251549245, -0.08538967823170798, -0.01719820372111834, 0.9961991892389053, -0.1981215909782446, 0, 0, 0, 1
1544658840167212000, 0.3464919699857255, -0.9380526515483532, -0.000733252012357994, 21.58538463656478, 0.9344966020148333, 0.3451102467283094, 0.08726407293872825, -7.642089006933276, -0.08160524222218424, -0.03092152205548702, 0.996184944634093, -0.4644750573671701, 0, 0, 0, 1
1544658840267938000, 0.9370162353113874, -0.3491874240370992, 0.008289611402842827, 23.66133169059421, 0.3482789423196402, 0.9358527263689159, 0.05367916620606908, -4.649351260504406, -0.02650194520384591, -0.04741115314144215, 0.9985238251830603, -0.6427292313749523, 0, 0, 0, 1
1544658840367357000, 0.9953928311128719, -0.09527783593608175, -0.01073525725997746, 27.84895289048057, 0.09573742812282858, 0.9937746808633943, 0.05697568368421663, -3.378989715144112, 0.005239907015109927, -0.05774095300733154, 0.9983178480425345, -0.6818281285138977, 0, 0, 0, 1
1544658840466789000, 0.9908849014455803, 0.1339652908188793, -0.0141567278350603, 32.13110984664127, -0.1333842193790829, 0.9904054495339687, 0.0361344095572563, -3.898212948416029, 0.01886165708031938, -0.0339167567616945, 0.9992466619923998, -0.6531708140955711, 0, 0, 0, 1
1544658840567527000, 0.9704015589251802, 0.2373262203329326, -0.04468869631202205, 36.4632589805542, -0.2338562839998918, 0.9696493490979639, 0.07135389427115123, -4.604412112270124, 0.06026651532439713, -0.05879119777977825, 0.9964494679582473, -0.3282199487225588, 0, 0, 0, 1
1544658840666932000, 0.9662472717112515, 0.2533546480338069, -0.04666510720260435, 39.86796767414143, -0.24932726501211, 0.9652672834867433, 0.07807039356699011, -5.119497093973791, 0.0648237983471012, -0.0638004212352056, 0.9958551006135706, -0.1637437551644688, 0, 0, 0, 1
1544658840767675000, -0.2118112968916714, 0.9737921672147376, -0.08285402573376621, 40.29224664288436, -0.9770424072860782, -0.2090049349611455, 0.04129251174866184, -9.507458009655632, 0.02289342424571413, 0.08969811722166013, 0.9957058495826945, 0.04750560301470989, 0, 0, 0, 1
1544658840867103000, -0.2151977121644006, 0.9750532575160636, -0.05441589553173004, 39.46905116206435, -0.9757201825220237, -0.2123515058763465, 0.05363733188027331, -13.45174237320445, 0.04074395781455751, 0.06463731862755712, 0.9970767006315239, 0.2545480380415482, 0, 0, 0, 1
1544658840966487000, -0.3496869692257806, 0.9346784664932926, -0.06399365458727826, 38.36250533705652, -0.9357746933177893, -0.3451667767404055, 0.07201124620945182, -17.15518394162323, 0.04521887769159155, 0.08506503693284954, 0.9953487793692856, 0.4247260907103668, 0, 0, 0, 1
1544658841066046000, -0.2416855213543334, 0.968910990440636, -0.05291125939750317, 37.34471021565363, -0.9686700288918918, -0.2376953527908099, 0.07196731472155285, -21.02868162046136, 0.05715316171711736, 0.06864700914823564, 0.9960025623665533, 0.6847810412994112, 0, 0, 0, 1
